job,kind,state,source,branch,gradient_l2,clip_coefficient,master_update_l2,bf16_l2,bf16_nonzero_fraction,bf16_fraction_above_1e5
density-m-i64dr250-draw43,density,m-i64dr250,raw/density-m-i64dr250-draw43/measurements.json,sampled_pg_draw2,322.08211593024134,0.0031047982717295245,0.003727034964798408,0.04197853771200672,0.0025688958991345926,0.0006420499050661539
density-m-i64dr250-draw43,density,m-i64dr250,raw/density-m-i64dr250-draw43/measurements.json,sampled_pg_draw3,238.83514126458925,0.004186988524880346,0.0037707755054511493,0.042361190540728566,0.0025996443412181765,0.0006518431429285183
density-m-i64dr250-draw44,density,m-i64dr250,raw/density-m-i64dr250-draw44/measurements.json,zero_gradient,0.0,1.0,0.0035909957149928987,0.04150569384995101,0.0024942661958138345,0.0006225732763417803
density-m-i64dr250-draw44,density,m-i64dr250,raw/density-m-i64dr250-draw44/measurements.json,sampled_pg,446.1167193751097,0.002241565837656044,0.0037801581468451225,0.042387227157048464,0.0026040068363751443,0.0006527294745451418
density-m-i64dr250-draw44,density,m-i64dr250,raw/density-m-i64dr250-draw44/measurements.json,student_topk,154.31082302606467,0.006480426802925308,0.003827819431266152,0.042577959222692675,0.0026356834565516777,0.0006609029050530606
density-m-i64dr250-draw44,density,m-i64dr250,raw/density-m-i64dr250-draw44/measurements.json,topk_intersection,136.12934159655154,0.007345954817130897,0.003825596193819637,0.0425115406147432,0.002632505449155155,0.0006597800246049842
density-m-i64dr250-draw44,density,m-i64dr250,raw/density-m-i64dr250-draw44/measurements.json,teacher_topk,130.19088563011601,0.007681029186329222,0.003806246490459223,0.042418929553676626,0.002621135412816791,0.0006567048897960957
density-m-i64dr250-draw44,density,m-i64dr250,raw/density-m-i64dr250-draw44/measurements.json,full_vocab,153.3984144063009,0.006518972163769331,0.003777328211209643,0.042159990043299775,0.0025949633478802845,0.0006495276379051557
density-m-i64dr250-draw44,density,m-i64dr250,raw/density-m-i64dr250-draw44/measurements.json,sampled_pg_draw1,394.5758279163892,0.0025343671018730864,0.0037138545537468716,0.041984927392977704,0.002561450132353895,0.0006406003896223119
density-m-i64dr250-draw44,density,m-i64dr250,raw/density-m-i64dr250-draw44/measurements.json,sampled_pg_draw2,283.0844813155055,0.0035325143639822415,0.0036766669414919923,0.04184712269825981,0.0025398765302047494,0.0006345378813646073
density-m-i64dr250-draw44,density,m-i64dr250,raw/density-m-i64dr250-draw44/measurements.json,sampled_pg_draw3,496.84885719601687,0.0020126845085864722,0.0038090426401433367,0.04243594438909029,0.0026207221788630735,0.0006567107018066965
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,zero_gradient,0.0,1.0,0.0035909957149928987,0.04150569384995101,0.0024942661958138345,0.0006225732763417803
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,sampled_pg,92.61444647903625,0.010797451447587108,0.0036995368289770947,0.04187073509654328,0.0025533452835710658,0.0006379088475130769
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,student_topk,26.283490372282916,0.03804669576944193,0.0037062762095264328,0.04207669537499684,0.0025581076450573695,0.0006406428172996978
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,topk_intersection,24.500547387577804,0.040815412952430775,0.003697573995304318,0.041995812559776975,0.0025516284156395868,0.0006386254684201568
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,teacher_topk,13.151300884005154,0.07603809940795427,0.0037273140899099803,0.042130643029582,0.002569184756061453,0.000643443625208228
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,full_vocab,39.1166477349117,0.025564562209223658,0.0036759960932183132,0.041903677953699404,0.0025424198660436636,0.0006356764542413059
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,sampled_pg_draw1,103.23669159775724,0.00968647846842901,0.0037112088278953405,0.0419929169889154,0.0025608503328598915,0.0006400604538374967
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,sampled_pg_draw2,99.08712189126473,0.010092128732987538,0.003727637109036565,0.042058384483162764,0.00257009782292684,0.0006428984586138721
density-m-i64dr250-draw45,density,m-i64dr250,raw/density-m-i64dr250-draw45/measurements.json,sampled_pg_draw3,77.96403034728219,0.01282642755536345,0.0036731356512166753,0.041845941618578304,0.0025413277892517715,0.0006348999696250377
density-s-i64250-draw42,density,s-i64250,raw/density-s-i64250-draw42/measurements.json,zero_gradient,0.0,1.0,0.004559069667655539,0.047240189326804245,0.002989797638437815,0.0007802723035767318
density-s-i64250-draw42,density,s-i64250,raw/density-s-i64250-draw42/measurements.json,sampled_pg,595.4840885238059,0.0016793059925407506,0.0046797227510019445,0.047732705695933624,0.0030510329821279466,0.0007983988022385373
density-s-i64250-draw42,density,s-i64250,raw/density-s-i64250-draw42/measurements.json,student_topk,77.32435770207309,0.012932535319858912,0.004684181020057638,0.04781398288142157,0.0030577632904036844,0.0008004934508590691
density-s-i64250-draw42,density,s-i64250,raw/density-s-i64250-draw42/measurements.json,topk_intersection,71.35156904676782,0.014015108558151473,0.0046745416333219434,0.04777390829907518,0.003052716140397941,0.0007992264325480926
density-s-i64250-draw42,density,s-i64250,raw/density-s-i64250-draw42/measurements.json,teacher_topk,70.37880746321154,0.014208822539567727,0.004674309768561445,0.047773558981314454,0.003052896893927626,0.0007992642106169979
density-s-i64250-draw42,density,s-i64250,raw/density-s-i64250-draw42/measurements.json,full_vocab,94.8659524455125,0.010541189580457471,0.0046842116763799535,0.04776718000728542,0.0030556186584919853,0.0007995937516180637
density-s-i64250-draw42,density,s-i64250,raw/density-s-i64250-draw42/measurements.json,sampled_pg_draw1,47.58552505619817,0.021014793423088506,0.004627078073884093,0.04747033675125543,0.003023230648217913,0.0007896639315065802
density-s-i64250-draw42,density,s-i64250,raw/density-s-i64250-draw42/measurements.json,sampled_pg_draw2,1415.3251548666265,0.0007065514209614142,0.004675776188417932,0.04779491345890183,0.003054238305974293,0.0007995292383003947
density-s-i64250-draw42,density,s-i64250,raw/density-s-i64250-draw42/measurements.json,sampled_pg_draw3,56.312636181442215,0.01775800335505419,0.004603405422122226,0.047347227087513793,0.0030092667115484075,0.0007854589418368944
density-s-i64250-draw43,density,s-i64250,raw/density-s-i64250-draw43/measurements.json,zero_gradient,0.0,1.0,0.004559069667655539,0.047240189326804245,0.002989797638437815,0.0007802723035767318
density-s-i64250-draw43,density,s-i64250,raw/density-s-i64250-draw43/measurements.json,sampled_pg,0.06443643534981648,1.0,0.004559906122407921,0.04724532761252673,0.00299033524941839,0.0007804873479689618
density-s-i64250-draw43,density,s-i64250,raw/density-s-i64250-draw43/measurements.json,student_topk,5.699142491203456,0.17546496268140735,0.004648191347082424,0.047521268255103576,0.0030365779305626724,0.0007932598224653013
density-s-i64250-draw43,density,s-i64250,raw/density-s-i64250-draw43/measurements.json,topk_intersection,5.699683385930859,0.17544831122025054,0.004648231171643351,0.047520734272848475,0.0030366058282135563,0.0007932540104547004
density-s-i64250-draw43,density,s-i64250,raw/density-s-i64250-draw43/measurements.json,teacher_topk,5.704605194999214,0.1752969382665928,0.004648184585714012,0.04751969589753458,0.003036595947795535,0.0007932476172430395
density-s-i64250-draw43,density,s-i64250,raw/density-s-i64250-draw43/measurements.json,full_vocab,5.705106902101546,0.17528152265650188,0.004648140486734046,0.047520836367414804,0.0030365041180280424,0.0007932319248144174
density-s-i64250-draw43,density,s-i64250,raw/density-s-i64250-draw43/measurements.json,sampled_pg_draw1,0.06442569303393321,1.0,0.004559906140917978,0.04724540061455819,0.0029903311810109694,0.0007804815359583609
density-s-i64250-draw43,density,s-i64250,raw/density-s-i64250-draw43/measurements.json,sampled_pg_draw2,0.06442097811772247,1.0,0.004559900747220099,0.04724535606901393,0.0029903265314024886,0.0007804815359583609
density-s-i64250-draw43,density,s-i64250,raw/density-s-i64250-draw43/measurements.json,sampled_pg_draw3,0.06443750089619935,1.0,0.0045599055249750985,0.04724525121000978,0.00299033757422263,0.0007804792111541206
density-s-i64250-draw44,density,s-i64250,raw/density-s-i64250-draw44/measurements.json,zero_gradient,0.0,1.0,0.004559069667655539,0.047240189326804245,0.002989797638437815,0.0007802723035767318
density-s-i64250-draw44,density,s-i64250,raw/density-s-i64250-draw44/measurements.json,sampled_pg,1684.9772811409466,0.000593479811626535,0.004686919521572062,0.04771213934372599,0.003058572903480377,0.0007996228116710678
density-s-i64250-draw44,density,s-i64250,raw/density-s-i64250-draw44/measurements.json,student_topk,196.73005224902184,0.005083107453512429,0.00465138875482178,0.047526378770399315,0.0030382087807372597,0.0007932458736398593
density-s-i64250-draw44,density,s-i64250,raw/density-s-i64250-draw44/measurements.json,topk_intersection,98.57070578186938,0.01014500182303588,0.004638749235252355,0.04740274813883092,0.0030310036311954358,0.0007903032526726694
density-s-i64250-draw44,density,s-i64250,raw/density-s-i64250-draw44/measurements.json,teacher_topk,60.77555021480733,0.016453984867460327,0.004636872679302575,0.04740416505811282,0.003031475566456222,0.0007904160056783251
density-s-i64250-draw44,density,s-i64250,raw/density-s-i64250-draw44/measurements.json,full_vocab,827.9969849372654,0.001207733864958497,0.00467331238853125,0.047641373367172966,0.003050029247897187,0.0007977106601834014
density-s-i64250-draw44,density,s-i64250,raw/density-s-i64250-draw44/measurements.json,sampled_pg_draw1,531.6100699254911,0.001881077983077106,0.004684134383661495,0.047759450342197675,0.0030595278168220903,0.0008002109871438698
density-s-i64250-draw44,density,s-i64250,raw/density-s-i64250-draw44/measurements.json,sampled_pg_draw2,1409.0647630562753,0.0007096905873377314,0.004688480799510713,0.04776429529832503,0.003060980238271232,0.0008005736566053603
density-s-i64250-draw44,density,s-i64250,raw/density-s-i64250-draw44/measurements.json,sampled_pg_draw3,639.0857697181816,0.0015647351980255107,0.004659525384795287,0.047599002467491935,0.003041972057601284,0.0007946424997872339
density-s-i64250-draw45,density,s-i64250,raw/density-s-i64250-draw45/measurements.json,zero_gradient,0.0,1.0,0.004559069667655539,0.047240189326804245,0.002989797638437815,0.0007802723035767318
density-s-i64250-draw45,density,s-i64250,raw/density-s-i64250-draw45/measurements.json,sampled_pg,27.990897367149863,0.03572589871476225,0.004637185364480424,0.04752541943964661,0.0030308623993378363,0.0007920096589850671
density-s-i64250-draw45,density,s-i64250,raw/density-s-i64250-draw45/measurements.json,student_topk,33.06944972322643,0.030239389470646607,0.004662471777710782,0.047651557659764254,0.0030448670200815472,0.0007962012810303711
density-s-i64250-draw45,density,s-i64250,raw/density-s-i64250-draw45/measurements.json,topk_intersection,33.104621435065646,0.03020726190010139,0.004661881507695086,0.04764551470609075,0.003044468897355392,0.0007960966648395565
density-s-i64250-draw45,density,s-i64250,raw/density-s-i64250-draw45/measurements.json,teacher_topk,32.884810618538765,0.03040917526303394,0.00466160139635535,0.04764524264739935,0.0030444072900430233,0.0007961053828554577
density-s-i64250-draw45,density,s-i64250,raw/density-s-i64250-draw45/measurements.json,full_vocab,32.82166853974357,0.030467676203646675,0.004663281190611867,0.04765866747728735,0.0030454964608296153,0.0007964221374332018
density-s-i64250-draw45,density,s-i64250,raw/density-s-i64250-draw45/measurements.json,sampled_pg_draw1,28.855028615544875,0.034656003245315564,0.004654683927529678,0.047586303174403974,0.003039516483122442,0.0007943228392041894
density-s-i64250-draw45,density,s-i64250,raw/density-s-i64250-draw45/measurements.json,sampled_pg_draw2,94.93292622083875,0.010533752927198159,0.004637910272379823,0.047587181139295075,0.0030308368264911926,0.0007928431013052232
density-s-i64250-draw45,density,s-i64250,raw/density-s-i64250-draw45/measurements.json,sampled_pg_draw3,28.86300934782963,0.034646420728432284,0.004654511180643938,0.04758697222603864,0.003039403148915726,0.0007943373692306914
teachers-m-pg250-draw42,teachers,m-pg250,raw/teachers-m-pg250-draw42/measurements.json,zero_gradient,0.0,1.0,0.0027722796568962543,0.025076689644376968,0.0018186612287449657,0.00035150342672425334
teachers-m-pg250-draw42,teachers,m-pg250,raw/teachers-m-pg250-draw42/measurements.json,routed/math/sampled_pg,38.494133553466256,0.02597798370063508,0.00290327198664369,0.02537116217889247,0.001883625558436577,0.000364850709069013
teachers-m-pg250-draw42,teachers,m-pg250,raw/teachers-m-pg250-draw42/measurements.json,routed/math/topk_intersection,889.5852690010195,0.0011241193325951249,0.0029777268749791573,0.02570589292589069,0.0019222440440747174,0.0003739139583999157
teachers-m-pg250-draw42,teachers,m-pg250,raw/teachers-m-pg250-draw42/measurements.json,routed/code/sampled_pg,0.00061492630119197,1.0,0.0027722869676281773,0.025076579116418442,0.0018186647159513262,0.0003515022643221332
teachers-m-pg250-draw42,teachers,m-pg250,raw/teachers-m-pg250-draw42/measurements.json,routed/code/topk_intersection,7.04853370770314,0.14187345901938014,0.0029305697047958784,0.02549170170454207,0.0019010714706570275,0.0003686232851499986
teachers-m-pg250-draw42,teachers,m-pg250,raw/teachers-m-pg250-draw42/measurements.json,routed/if/sampled_pg,342.62966843075543,0.002918603055191919,0.0028887097595933606,0.02535199662720741,0.0018781907473237598,0.00036335760354566497
teachers-m-pg250-draw42,teachers,m-pg250,raw/teachers-m-pg250-draw42/measurements.json,routed/if/topk_intersection,29.821318714819387,0.033533056536832626,0.0028896795373056345,0.025334105184435827,0.0018783459280068014,0.0003630443361742813
teachers-m-pg250-draw42,teachers,m-pg250,raw/teachers-m-pg250-draw42/measurements.json,routed/science/sampled_pg,394.8153487481172,0.002532829588915366,0.002926409856467351,0.02545470954891589,0.0018991163102909153,0.00036729291592347326
teachers-m-pg250-draw42,teachers,m-pg250,raw/teachers-m-pg250-draw42/measurements.json,routed/science/topk_intersection,189.94312540632674,0.005264733812271774,0.002940483506094002,0.02555923932379169,0.001906766078643701,0.00036940151336944705
teachers-m-pg250-draw42,teachers,m-pg250,raw/teachers-m-pg250-draw42/measurements.json,common/math/sampled_pg,167.4965033160691,0.005970273851882789,0.0029268655224281856,0.025452087057550653,0.0018990488909679459,0.0003672539754524478
teachers-m-pg250-draw42,teachers,m-pg250,raw/teachers-m-pg250-draw42/measurements.json,common/math/topk_intersection,234.53113574634915,0.004263826176229739,0.0029853576654093003,0.02574775583419444,0.001926474606591047,0.0003749897615621256
teachers-m-pg250-draw42,teachers,m-pg250,raw/teachers-m-pg250-draw42/measurements.json,common/code/sampled_pg,162.95602068159369,0.00613662502116025,0.0029274391822180688,0.025459278625812747,0.0018991726867937432,0.00036737254046870433
teachers-m-pg250-draw42,teachers,m-pg250,raw/teachers-m-pg250-draw42/measurements.json,common/code/topk_intersection,226.2277785690525,0.004420323630921576,0.002984654066008135,0.025745806959787856,0.0019260631162405096,0.0003749130430221949
teachers-m-pg250-draw42,teachers,m-pg250,raw/teachers-m-pg250-draw42/measurements.json,common/if/sampled_pg,148.74433826052348,0.0067229449199308015,0.002931578701363915,0.025470370301087737,0.0019019723323001531,0.000367850868941151
teachers-m-pg250-draw42,teachers,m-pg250,raw/teachers-m-pg250-draw42/measurements.json,common/if/topk_intersection,202.2515052907105,0.004944338948767228,0.0029854278179534,0.02574671713849009,0.001926489717818609,0.0003749694195250228
teachers-m-pg250-draw42,teachers,m-pg250,raw/teachers-m-pg250-draw42/measurements.json,common/science/sampled_pg,145.48298787452603,0.006873655866820724,0.0029275977570253084,0.02546138946034672,0.0018993935431965737,0.00036748296867011973
teachers-m-pg250-draw42,teachers,m-pg250,raw/teachers-m-pg250-draw42/measurements.json,common/science/topk_intersection,230.34542764555604,0.004341306037111549,0.0029835324440466563,0.02573664820533373,0.0019252918624337821,0.00037473461429675007
teachers-m-pg500-draw42,teachers,m-pg500,raw/teachers-m-pg500-draw42/measurements.json,zero_gradient,0.0,1.0,0.0024014030993843487,0.03320595144472139,0.0016236554866644766,0.00036317452521173946
teachers-m-pg500-draw42,teachers,m-pg500,raw/teachers-m-pg500-draw42/measurements.json,routed/math/sampled_pg,0.012079242632250858,1.0,0.0024016336239859096,0.03320836356890056,0.0016237542908446904,0.00036319254244460196
teachers-m-pg500-draw42,teachers,m-pg500,raw/teachers-m-pg500-draw42/measurements.json,routed/math/topk_intersection,0.19131945934706482,1.0,0.0024101357281775477,0.03326112444914301,0.0016281307348271,0.0003643096108820776
teachers-m-pg500-draw42,teachers,m-pg500,raw/teachers-m-pg500-draw42/measurements.json,routed/code/sampled_pg,0.4119902556079068,1.0,0.0024272591701757808,0.03335497732889181,0.001638336625442122,0.0003669982469860122
teachers-m-pg500-draw42,teachers,m-pg500,raw/teachers-m-pg500-draw42/measurements.json,routed/code/topk_intersection,55.010717062040904,0.018178275711147843,0.002517901205491181,0.03387136073077553,0.0016914438723070213,0.00038034029852123107
teachers-m-pg500-draw42,teachers,m-pg500,raw/teachers-m-pg500-draw42/measurements.json,routed/if/sampled_pg,507.9164828053353,0.001968827616122932,0.002590368032996358,0.033961314322788955,0.0017285907568610366,0.0003878389545983958
teachers-m-pg500-draw42,teachers,m-pg500,raw/teachers-m-pg500-draw42/measurements.json,routed/if/topk_intersection,195.15676045952597,0.005124085850376199,0.0026175948613022175,0.034107839393603914,0.0017443006215150255,0.0003919788497493526
teachers-m-pg500-draw42,teachers,m-pg500,raw/teachers-m-pg500-draw42/measurements.json,routed/science/sampled_pg,7.961392251676703,0.1256061556549032,0.002516785595420231,0.03378264566706159,0.0016868523839323815,0.0003790866478346364
teachers-m-pg500-draw42,teachers,m-pg500,raw/teachers-m-pg500-draw42/measurements.json,routed/science/topk_intersection,54.97671756972956,0.018189517781634294,0.002514540530739458,0.033770458935300146,0.0016853749708376556,0.00037872223476996563
teachers-m-pg500-draw42,teachers,m-pg500,raw/teachers-m-pg500-draw42/measurements.json,common/math/sampled_pg,147.5065421281255,0.006779360283234291,0.002586830101919763,0.033947961549592016,0.0017267657855323823,0.0003873367968824859
teachers-m-pg500-draw42,teachers,m-pg500,raw/teachers-m-pg500-draw42/measurements.json,common/math/topk_intersection,55.72680470643522,0.017944685458339882,0.0026125910331595355,0.034091363955327025,0.0017424547269482083,0.00039160746227196087
teachers-m-pg500-draw42,teachers,m-pg500,raw/teachers-m-pg500-draw42/measurements.json,common/code/sampled_pg,134.91158502457154,0.007412261833597222,0.002590653610449346,0.033964665105347465,0.0017287860404172238,0.0003878924250959233
teachers-m-pg500-draw42,teachers,m-pg500,raw/teachers-m-pg500-draw42/measurements.json,common/code/topk_intersection,64.23495462272254,0.015567847604245235,0.0026115691735563644,0.03411056378052308,0.001741878756697668,0.00039158712023485803
teachers-m-pg500-draw42,teachers,m-pg500,raw/teachers-m-pg500-draw42/measurements.json,common/if/sampled_pg,127.04658304378975,0.007871128590559549,0.0025903225276058834,0.0339606441995528,0.0017285907568610366,0.0003878029201326708
teachers-m-pg500-draw42,teachers,m-pg500,raw/teachers-m-pg500-draw42/measurements.json,common/if/topk_intersection,51.01682636818764,0.019601375694788228,0.0026173414926971054,0.03410441848812525,0.0017441582272553057,0.00039198466175995343
teachers-m-pg500-draw42,teachers,m-pg500,raw/teachers-m-pg500-draw42/measurements.json,common/science/sampled_pg,110.42977071397158,0.009055528998014581,0.0025849178533598693,0.03394145910743973,0.0017258463254553344,0.0003871444193315991
teachers-m-pg500-draw42,teachers,m-pg500,raw/teachers-m-pg500-draw42/measurements.json,common/science/topk_intersection,55.59290852730786,0.017987905445186112,0.002613466987853816,0.034123262616206684,0.0017427209170337253,0.00039182192546313076
normalization-m-pg500-draw42-quota1234-uniform,normalization,m-pg500,raw/normalization-m-pg500-draw42-quota1234-uniform/measurements.json,zero_gradient,0.0,1.0,0.0024014030993843487,0.03320595144472139,0.0016236554866644766,0.00036317452521173946
normalization-m-pg500-draw42-quota1234-uniform,normalization,m-pg500,raw/normalization-m-pg500-draw42-quota1234-uniform/measurements.json,DR,8.668679266029827,0.11535781333621509,0.0026215488100550543,0.03465936878086549,0.001752320614943083,0.00039621871148264336
normalization-m-pg500-draw42-quota1234-uniform,normalization,m-pg500,raw/normalization-m-pg500-draw42-quota1234-uniform/measurements.json,DT,7.511159585245768,0.13313521774042586,0.002629982163307452,0.03464864769798581,0.001754697146077754,0.0003966952963519097
normalization-m-pg500-draw42-quota1234-uniform,normalization,m-pg500,raw/normalization-m-pg500-draw42-quota1234-uniform/measurements.json,GT,6.173284587124068,0.16198829389745878,0.002630052222866207,0.034718986237928344,0.0017592607368015097,0.00039771588541341195
normalization-m-pg500-draw42-long2048,normalization,m-pg500,raw/normalization-m-pg500-draw42-long2048/measurements.json,zero_gradient,0.0,1.0,0.0024014030993843487,0.03320595144472139,0.0016236554866644766,0.00036317452521173946
normalization-m-pg500-draw42-long2048,normalization,m-pg500,raw/normalization-m-pg500-draw42-long2048/measurements.json,DR,9.64447833451332,0.10368626084577143,0.002585332951155583,0.03444084516988556,0.0017348898139501942,0.000391637103526025
normalization-m-pg500-draw42-long2048,normalization,m-pg500,raw/normalization-m-pg500-draw42-long2048/measurements.json,DT,6.209995221008358,0.1610306938057401,0.0025964301195017378,0.034436650585458174,0.0017374337309901688,0.00039245078501013835
normalization-m-pg500-draw42-long2048,normalization,m-pg500,raw/normalization-m-pg500-draw42-long2048/measurements.json,GT,4.008281183063059,0.24948343313389615,0.0026189673121962674,0.03459500921283426,0.0017523543246045676,0.0003959740258363493
normalization-m-pg250-draw42,normalization,m-pg250,raw/normalization-m-pg250-draw42/measurements.json,zero_gradient,0.0,1.0,0.0027722796568962543,0.025076689644376968,0.0018186612287449657,0.00035150342672425334
normalization-m-pg250-draw42,normalization,m-pg250,raw/normalization-m-pg250-draw42/measurements.json,DR,14.969285032643807,0.06680345327220558,0.0029670504958814437,0.025702917812995402,0.0019254005470320172,0.00037262892285607667
normalization-m-pg250-draw42,normalization,m-pg250,raw/normalization-m-pg250-draw42/measurements.json,DT,8.761872572492324,0.11413084104973556,0.0030304288984331932,0.02609401579807577,0.001960990975147136,0.00038197870430959935
normalization-m-pg250-draw42,normalization,m-pg250,raw/normalization-m-pg250-draw42/measurements.json,GT,7.979527698983356,0.12532068468246835,0.003047403334520557,0.026181746970964457,0.001968026995180476,0.00038427038008949864
normalization-m-pg250-draw43,normalization,m-pg250,raw/normalization-m-pg250-draw43/measurements.json,zero_gradient,0.0,1.0,0.0027722796568962543,0.025076689644376968,0.0018186612287449657,0.00035150342672425334
normalization-m-pg250-draw43,normalization,m-pg250,raw/normalization-m-pg250-draw43/measurements.json,DR,8.17718247082566,0.1222914960350069,0.003065208279861633,0.0262395003178835,0.0019735309692194432,0.0003869805206326562
normalization-m-pg250-draw43,normalization,m-pg250,raw/normalization-m-pg250-draw43/measurements.json,DT,8.154553467585556,0.12263085665501544,0.003056924609370867,0.026204171517556128,0.001969251585814067,0.00038595993157115405
normalization-m-pg250-draw43,normalization,m-pg250,raw/normalization-m-pg250-draw43/measurements.json,GT,7.929225581177181,0.1261157049508275,0.003053459871959585,0.0262100398744181,0.0019678723956984947,0.0003856472454008305
normalization-m-pg500-draw42,normalization,m-pg500,raw/normalization-m-pg500-draw42/measurements.json,zero_gradient,0.0,1.0,0.0024014030993843487,0.03320595144472139,0.0016236554866644766,0.00036317452521173946
normalization-m-pg500-draw42,normalization,m-pg500,raw/normalization-m-pg500-draw42/measurements.json,DR,10.374434475733478,0.0963907869820068,0.002601180075565091,0.03455996189307032,0.0017449742335436593,0.0003943838597359677
normalization-m-pg500-draw42,normalization,m-pg500,raw/normalization-m-pg500-draw42/measurements.json,DT,8.571192590336695,0.11666986510810076,0.0026134790068125567,0.03459740593418986,0.0017513000258815806,0.0003959379913706242
normalization-m-pg500-draw42,normalization,m-pg500,raw/normalization-m-pg500-draw42/measurements.json,GT,7.543458171280484,0.13256517696910294,0.0026270711317393503,0.03467102797294218,0.0017570033518841553,0.0003975124650423836
normalization-m-pg500-draw43,normalization,m-pg500,raw/normalization-m-pg500-draw43/measurements.json,zero_gradient,0.0,1.0,0.0024014030993843487,0.03320595144472139,0.0016236554866644766,0.00036317452521173946
normalization-m-pg500-draw43,normalization,m-pg500,raw/normalization-m-pg500-draw43/measurements.json,DR,6.180058531191361,0.16181073903138032,0.0027585203180255156,0.035183169927160036,0.0018055121359616937,0.00041080104608007506
normalization-m-pg500-draw43,normalization,m-pg500,raw/normalization-m-pg500-draw43/measurements.json,DT,6.169224875804326,0.1620948916657429,0.002756713988005037,0.0351673909599598,0.0018042956821429444,0.0004103907181316579
normalization-m-pg500-draw43,normalization,m-pg500,raw/normalization-m-pg500-draw43/measurements.json,GT,6.169466260386015,0.16208854959341035,0.0027641275958154195,0.035199011608351476,0.0018075196044232136,0.00041139619596559793
normalization-m-pg500-draw42-quota1234-prompt,normalization,m-pg500,raw/normalization-m-pg500-draw42-quota1234-prompt/measurements.json,zero_gradient,0.0,1.0,0.0024014030993843487,0.03320595144472139,0.0016236554866644766,0.00036317452521173946
normalization-m-pg500-draw42-quota1234-prompt,normalization,m-pg500,raw/normalization-m-pg500-draw42-quota1234-prompt/measurements.json,DR,8.530773802583255,0.11722264661085463,0.002604859236873869,0.034591291596861584,0.0017471293270744396,0.0003946924774988707
normalization-m-pg500-draw42-quota1234-prompt,normalization,m-pg500,raw/normalization-m-pg500-draw42-quota1234-prompt/measurements.json,DT,6.791453241220045,0.14724386920412438,0.0026210213463727676,0.034642545651589154,0.0017550121570523178,0.00039653895326674797
normalization-m-pg500-draw42-quota1234-prompt,normalization,m-pg500,raw/normalization-m-pg500-draw42-quota1234-prompt/measurements.json,GT,6.171707069744981,0.16202969886119722,0.0026301831856024014,0.03472170030372159,0.0017592804976375525,0.0003977350650483946
teachers-m-pg250-draw43,teachers,m-pg250,raw/teachers-m-pg250-draw43/measurements.json,zero_gradient,0.0,1.0,0.0027722796568962543,0.025076689644376968,0.0018186612287449657,0.00035150342672425334
teachers-m-pg250-draw43,teachers,m-pg250,raw/teachers-m-pg250-draw43/measurements.json,routed/math/sampled_pg,201.21815676005926,0.004969730421607581,0.0029133299308043317,0.025419525433102788,0.0018917368004310671,0.00036652049971462564
teachers-m-pg250-draw43,teachers,m-pg250,raw/teachers-m-pg250-draw43/measurements.json,routed/math/topk_intersection,45.64619834282656,0.021907628989863603,0.002915569147810709,0.025428934530948074,0.001892848056857942,0.0003666919540273495
teachers-m-pg250-draw43,teachers,m-pg250,raw/teachers-m-pg250-draw43/measurements.json,routed/code/sampled_pg,350.4553876884037,0.0028534302290016103,0.0029583457465918346,0.025511947332777524,0.0019138683555978905,0.0003708271995698257
teachers-m-pg250-draw43,teachers,m-pg250,raw/teachers-m-pg250-draw43/measurements.json,routed/code/topk_intersection,366.6109656109775,0.002727687088152853,0.0029600967913021767,0.02552061616160655,0.0019147860720717584,0.00037106723560763913
teachers-m-pg250-draw43,teachers,m-pg250,raw/teachers-m-pg250-draw43/measurements.json,routed/if/sampled_pg,249.20107485418163,0.004012823767202127,0.0029078394317010032,0.025406531323571457,0.0018888958896493913,0.00036530695190117656
teachers-m-pg250-draw43,teachers,m-pg250,raw/teachers-m-pg250-draw43/measurements.json,routed/if/topk_intersection,79.00035885741907,0.012658170188146151,0.0029143808530553887,0.025406198315796654,0.001893279308044522,0.0003658678109241547
teachers-m-pg250-draw43,teachers,m-pg250,raw/teachers-m-pg250-draw43/measurements.json,routed/science/sampled_pg,0.7775476372723911,1.0,0.0028752793124030584,0.025240655134217246,0.001870736262527161,0.00036103919251700197
teachers-m-pg250-draw43,teachers,m-pg250,raw/teachers-m-pg250-draw43/measurements.json,routed/science/topk_intersection,41.87252679572469,0.023882006954022563,0.0029222686333406855,0.025461966824241605,0.0018976185551590865,0.0003677416031418558
